stichdatum,plz,geschlecht,vorname,anzahl,rang,ortbez18
2021-03-01,1695,m,Patrick,13,2,Estavayer-Gibloux/Rueyres-St-Laurent/Villarlod/Villarsel-Gibloux
2021-03-01,1696,w,Monique,10,2,Vuisternens-Ogoz
2021-03-01,1696,w,Mireille,7,4,Vuisternens-Ogoz
2021-03-01,1696,m,Christophe,19,1,Vuisternens-Ogoz
2021-03-01,1696,m,Philippe,10,4,Vuisternens-Ogoz
2021-03-01,1696,m,Bruno,9,5,Vuisternens-Ogoz
2021-03-01,1696,m,Stéphane,9,5,Vuisternens-Ogoz
2021-03-01,1697,m,Nicolas,6,1,Les Ecasseys/La Joux FR
2021-03-01,1697,m,n/a,5,3,Les Ecasseys/La Joux FR
2021-03-01,1699,w,Véronique,8,2,Porsel/Pont (Veveyse)/Bouloz
2021-03-01,1699,w,Anne-Marie,8,2,Porsel/Pont (Veveyse)/Bouloz
2021-03-01,1699,m,Michel,12,2,Porsel/Pont (Veveyse)/Bouloz
2021-03-01,1699,m,Alexandre,9,5,Porsel/Pont (Veveyse)/Bouloz
2021-03-01,1700,w,Maria,578,1,Fribourg
2021-03-01,1700,m,Nicolas,283,1,Fribourg
2021-03-01,1700,m,Daniel,270,3,Fribourg
2021-03-01,1700,m,Michel,235,4,Fribourg
2021-03-01,1700,m,Pierre,231,5,Fribourg
2021-03-01,1712,w,Monika,22,1,Tafers
2021-03-01,1712,w,Andrea,19,4,Tafers
2021-03-01,1712,m,Thomas,30,1,Tafers
2021-03-01,1712,m,Daniel,29,2,Tafers
2021-03-01,1713,w,Ruth,12,4,St. Antoni
2021-03-01,1713,m,Josef,20,2,St. Antoni
2021-03-01,1713,m,Paul,16,5,St. Antoni
2021-03-01,1714,w,Margrit,15,1,Heitenried
2021-03-01,1714,w,Monika,15,1,Heitenried
2021-03-01,1714,w,Susanne,14,4,Heitenried
2021-03-01,1714,m,Peter,24,1,Heitenried
2021-03-01,1714,m,Daniel,20,4,Heitenried
2021-03-01,1715,w,Silvia,16,2,Alterswil FR
2021-03-01,1715,w,Marie,14,4,Alterswil FR
2021-03-01,1715,m,Josef,29,1,Alterswil FR
2021-03-01,1716,w,Ruth,28,1,Oberschrot/Plaffeien/Schwarzsee
2021-03-01,1716,w,Barbara,23,5,Oberschrot/Plaffeien/Schwarzsee
2021-03-01,1716,m,Daniel,41,1,Oberschrot/Plaffeien/Schwarzsee
2021-03-01,1716,m,Pascal,40,2,Oberschrot/Plaffeien/Schwarzsee
2021-03-01,1716,m,Peter,38,3,Oberschrot/Plaffeien/Schwarzsee
2021-03-01,1716,m,Paul,37,4,Oberschrot/Plaffeien/Schwarzsee
2021-03-01,1717,w,Nicole,11,1,St. Ursen
2021-03-01,1717,m,Josef,15,1,St. Ursen
2021-03-01,1717,m,Stefan,11,4,St. Ursen
2021-03-01,1718,w,Elisabeth,18,1,Rechthalten
2021-03-01,1718,w,Sonja,12,3,Rechthalten
2021-03-01,1718,w,Ruth,10,5,Rechthalten
2021-03-01,1718,w,Beatrice,10,5,Rechthalten
2021-03-01,1718,w,Bernadette,10,5,Rechthalten
2021-03-01,1718,m,Bruno,14,4,Rechthalten
2021-03-01,1718,m,Pascal,13,5,Rechthalten
2021-03-01,1719,w,Anita,8,4,Brünisried/Zumholz
2021-03-01,1719,m,Beat,12,5,Brünisried/Zumholz
2021-03-01,1720,w,Isabelle,22,1,Chésopelloz/Corminboeuf
2021-03-01,1720,w,Nathalie,20,2,Chésopelloz/Corminboeuf
2021-03-01,1720,w,Sophie,17,5,Chésopelloz/Corminboeuf
2021-03-01,1720,m,Nicolas,29,1,Chésopelloz/Corminboeuf
2021-03-01,1720,m,Christian,26,3,Chésopelloz/Corminboeuf
2021-03-01,1720,m,Olivier,23,5,Chésopelloz/Corminboeuf
2021-03-01,1721,w,Ana,11,5,Cormérod/Courtion/Cournillens/Misery
2021-03-01,1721,m,Nicolas,16,2,Cormérod/Courtion/Cournillens/Misery
2021-03-01,1721,m,David,14,4,Cormérod/Courtion/Cournillens/Misery
2021-03-01,1722,w,Sarah,6,3,Bourguillon
2021-03-01,1722,m,Philippe,8,2,Bourguillon
2021-03-01,1722,m,Thomas,7,3,Bourguillon
2021-03-01,1722,m,Vincent,7,3,Bourguillon
2021-03-01,1724,w,Elisabeth,27,1,Bonnefontaine/Le Mouret/Ferpicloz/Oberried FR/Montévraz/Zénauva/Essert FR/Senèdes
2021-03-01,1724,w,Isabelle,23,3,Bonnefontaine/Le Mouret/Ferpicloz/Oberried FR/Montévraz/Zénauva/Essert FR/Senèdes
2021-03-01,1724,w,Jacqueline,22,5,Bonnefontaine/Le Mouret/Ferpicloz/Oberried FR/Montévraz/Zénauva/Essert FR/Senèdes
2021-03-01,1725,w,Maria,17,1,Posieux
2021-03-01,1725,w,Chantal,12,3,Posieux
2021-03-01,1725,w,Nathalie,10,4,Posieux
2021-03-01,1725,m,Michel,15,3,Posieux
2021-03-01,1725,m,Christian,11,5,Posieux
2021-03-01,1726,m,Michel,31,1,Farvagny-le-Grand/Farvagny-le-Petit/Grenilles/Posat
2021-03-01,1726,m,Pascal,21,3,Farvagny-le-Grand/Farvagny-le-Petit/Grenilles/Posat
2021-03-01,1726,m,Christian,18,5,Farvagny-le-Grand/Farvagny-le-Petit/Grenilles/Posat
2021-03-01,1727,w,Stéphanie,15,1,Corpataux/Magnedens
2021-03-01,1727,m,Alain,14,1,Corpataux/Magnedens
2021-03-01,1727,m,Frédéric,10,4,Corpataux/Magnedens
2021-03-01,1727,m,Michel,10,4,Corpataux/Magnedens
2021-03-01,1728,w,Catherine,11,1,Rossens FR
2021-03-01,1728,w,Sandra,10,2,Rossens FR
2021-03-01,1728,w,Carmen,10,2,Rossens FR
2021-03-01,1728,m,David,17,3,Rossens FR
2021-03-01,1728,m,Olivier,12,4,Rossens FR
2021-03-01,1728,m,Daniel,12,4,Rossens FR
2021-03-01,1730,w,Camille,10,2,Ecuvillens
2021-03-01,1730,w,Nicole,10,2,Ecuvillens
2021-03-01,1730,w,Nathalie,8,4,Ecuvillens
2021-03-01,1730,m,Philippe,17,1,Ecuvillens
2021-03-01,1730,m,Michel,9,5,Ecuvillens
2021-03-01,1730,m,André,9,5,Ecuvillens
2021-03-01,1730,m,François,9,5,Ecuvillens
2021-03-01,1731,w,Maria,7,3,Ependes FR
2021-03-01,1731,w,Catherine,7,3,Ependes FR
2021-03-01,1731,m,Pierre,10,2,Ependes FR
2021-03-01,1731,m,David,9,3,Ependes FR
2021-03-01,1731,m,Nicolas,8,5,Ependes FR
2021-03-01,1732,w,Anne,7,4,Arconciel
2021-03-01,1732,w,Marie,7,4,Arconciel
2021-03-01,1732,m,Pierre,9,2,Arconciel
2021-03-01,1732,m,Louis,8,3,Arconciel
2021-03-01,1732,m,Jean-Pierre,7,5,Arconciel
2021-03-01,1733,w,Christine,10,4,Treyvaux
2021-03-01,1733,w,Bernadette,10,4,Treyvaux
2021-03-01,1734,w,Elisabeth,10,1,Tentlingen
2021-03-01,1734,w,Sandra,9,2,Tentlingen
2021-03-01,1734,w,Nathalie,9,2,Tentlingen
2021-03-01,1734,m,Josef,15,1,Tentlingen
2021-03-01,1734,m,Bernard,12,4,Tentlingen
2021-03-01,1734,m,Pascal,12,4,Tentlingen
2021-03-01,1734,m,Stefan,12,4,Tentlingen
2021-03-01,1734,m,Robert,12,4,Tentlingen
2021-03-01,1735,w,Sandra,15,2,Giffers
2021-03-01,1735,w,Nicole,9,5,Giffers
2021-03-01,1735,w,Margrit,9,5,Giffers
2021-03-01,1735,m,David,20,2,Giffers
2021-03-01,1736,w,Marie,13,1,St. Silvester
2021-03-01,1736,w,Nicole,10,2,St. Silvester
2021-03-01,1736,m,Josef,15,1,St. Silvester
2021-03-01,1736,m,Bruno,12,2,St. Silvester
2021-03-01,1737,w,Margrit,10,2,Plasselb
2021-03-01,1737,w,Elisabeth,8,4,Plasselb
2021-03-01,1737,w,Sandra,7,5,Plasselb
2021-03-01,1737,m,Josef,18,1,Plasselb
2021-03-01,1737,m,Peter,13,2,Plasselb
2021-03-01,1740,w,Maria,24,1,Neyruz FR
2021-03-01,1740,w,Laura,15,3,Neyruz FR
2021-03-01,1740,w,Catherine,15,3,Neyruz FR
2021-03-01,1740,w,Nathalie,14,5,Neyruz FR
2021-03-01,1740,m,Philippe,23,2,Neyruz FR
2021-03-01,1740,m,Pascal,20,5,Neyruz FR
2021-03-01,1741,w,Isabelle,11,2,Cottens FR
2021-03-01,1741,w,Sandra,11,2,Cottens FR
2021-03-01,1741,m,Alexandre,10,3,Cottens FR
2021-03-01,1742,w,Isabelle,9,1,Autigny
2021-03-01,1742,w,Céline,7,2,Autigny
2021-03-01,1742,m,Nicolas,12,1,Autigny
2021-03-01,1742,m,Christophe,10,2,Autigny
2021-03-01,1744,w,Isabelle,6,1,Chénens
2021-03-01,1744,w,Maria,6,1,Chénens
2021-03-01,1744,w,n/a,4,5,Chénens
2021-03-01,1744,m,Daniel,8,2,Chénens
2021-03-01,1744,m,Romain,6,5,Chénens
2021-03-01,1744,m,Patrick,6,5,Chénens
2021-03-01,1744,m,Marc,6,5,Chénens
2021-03-01,1744,m,Yves,6,5,Chénens
2021-03-01,1744,m,Julien,6,5,Chénens
2021-03-01,1745,w,Nathalie,10,3,Lentigny
2021-03-01,1745,w,Catherine,8,4,Lentigny
2021-03-01,1745,w,Julie,8,4,Lentigny
2021-03-01,1745,w,Anne,8,4,Lentigny
2021-03-01,1745,m,Philippe,9,1,Lentigny
2021-03-01,1745,m,Daniel,8,2,Lentigny
2021-03-01,1746,m,Olivier,11,3,Prez-vers-Noréaz
2021-03-01,1746,m,Vincent,9,5,Prez-vers-Noréaz
2021-03-01,1746,m,Patrick,9,5,Prez-vers-Noréaz
2021-03-01,1747,w,n/a,4,2,Corserey
2021-03-01,1748,w,Marie,6,3,Torny-le-Grand
2021-03-01,1748,m,Pascal,8,1,Torny-le-Grand
2021-03-01,1749,w,Anita,6,2,Middes
2021-03-01,1749,m,José,6,1,Middes
2021-03-01,1749,m,n/a,5,3,Middes
2021-03-01,1752,w,Maria,173,1,Villars-sur-Glâne
2021-03-01,1752,w,Catherine,69,2,Villars-sur-Glâne
2021-03-01,1752,m,Daniel,82,1,Villars-sur-Glâne
2021-03-01,1753,w,Christine,9,5,Matran
2021-03-01,1753,m,Philippe,16,1,Matran
2021-03-01,1753,m,Michel,16,1,Matran
2021-03-01,1753,m,Patrick,11,5,Matran
2021-03-01,1753,m,Laurent,11,5,Matran
2021-03-01,1753,m,Stéphane,11,5,Matran
2021-03-01,1753,m,Julien,11,5,Matran
2021-03-01,1754,w,Maria,16,1,Corjolens/Avry-sur-Matran
2021-03-01,1754,w,Christine,10,5,Corjolens/Avry-sur-Matran
2021-03-01,1754,w,Emilie,10,5,Corjolens/Avry-sur-Matran
2021-03-01,1754,m,André,19,3,Corjolens/Avry-sur-Matran
2021-03-01,1754,m,Christian,17,5,Corjolens/Avry-sur-Matran
2021-03-01,1756,w,Sophie,9,1,Onnens FR/Lovens
2021-03-01,1756,m,Nicolas,9,1,Onnens FR/Lovens
2021-03-01,1756,m,Daniel,9,1,Onnens FR/Lovens
2021-03-01,1756,m,Frédéric,8,4,Onnens FR/Lovens
2021-03-01,1757,m,Nicolas,7,2,Noréaz
2021-03-01,1757,m,Patrick,7,2,Noréaz
2021-03-01,1757,m,Jean,6,4,Noréaz
2021-03-01,1762,w,Patricia,22,2,Givisiez
2021-03-01,1763,w,Isabelle,20,3,Granges-Paccot
2021-03-01,1763,w,Ana,16,4,Granges-Paccot
2021-03-01,1763,w,Sophie,16,4,Granges-Paccot
2021-03-01,1763,w,Marie,16,4,Granges-Paccot
2021-03-01,1763,m,David,36,1,Granges-Paccot
2021-03-01,1763,m,Alexandre,27,2,Granges-Paccot
2021-03-01,1763,m,José,27,2,Granges-Paccot
2021-03-01,1772,w,Isabelle,19,2,Grolley/Ponthaux/Nierlet-les-Bois
2021-03-01,1772,w,Sarah,16,5,Grolley/Ponthaux/Nierlet-les-Bois
2021-03-01,1772,m,Christophe,23,3,Grolley/Ponthaux/Nierlet-les-Bois
2021-03-01,1772,m,Alexandre,21,4,Grolley/Ponthaux/Nierlet-les-Bois
2021-03-01,1773,w,Nathalie,10,1,Léchelles/Russy/Chandon
2021-03-01,1773,w,Maria,9,2,Léchelles/Russy/Chandon
2021-03-01,1773,w,Martine,8,4,Léchelles/Russy/Chandon
2021-03-01,1773,w,Patricia,8,4,Léchelles/Russy/Chandon
2021-03-01,1773,m,Daniel,12,1,Léchelles/Russy/Chandon
2021-03-01,1773,m,Christophe,11,2,Léchelles/Russy/Chandon
2021-03-01,1774,w,Laetitia,8,4,Montagny-les-Monts/Cousset
2021-03-01,1774,m,Michel,18,1,Montagny-les-Monts/Cousset
2021-03-01,1774,m,David,14,2,Montagny-les-Monts/Cousset
2021-03-01,1774,m,Daniel,14,2,Montagny-les-Monts/Cousset
2021-03-01,1774,m,Sébastien,10,5,Montagny-les-Monts/Cousset
2021-03-01,1775,w,Nathalie,8,1,Mannens/Grandsivaz
2021-03-01,1775,m,David,9,1,Mannens/Grandsivaz
2021-03-01,1775,m,Philippe,8,3,Mannens/Grandsivaz
2021-03-01,1776,w,Monique,6,1,Montagny-la-Ville
2021-03-01,1776,m,n/a,5,2,Montagny-la-Ville
2021-03-01,1782,w,Maria,40,1,La Corbaz/Formangueires/Belfaux/Autafond/Cormagens/Lossy
2021-03-01,1782,w,Sandra,23,3,La Corbaz/Formangueires/Belfaux/Autafond/Cormagens/Lossy
2021-03-01,1782,w,Christine,22,4,La Corbaz/Formangueires/Belfaux/Autafond/Cormagens/Lossy
2021-03-01,1783,w,n/a,5,2,Barberêche/Pensier
2021-03-01,1783,m,Marc,6,3,Barberêche/Pensier
2021-03-01,1784,w,Maria,74,1,Courtepin/Wallenried
2021-03-01,1784,w,Sonia,14,5,Courtepin/Wallenried
2021-03-01,1784,m,Carlos,19,5,Courtepin/Wallenried
2021-03-01,1784,m,Bruno,19,5,Courtepin/Wallenried
2021-03-01,1785,w,Maria,10,1,Cressier FR
2021-03-01,1785,w,Nicole,9,2,Cressier FR
2021-03-01,1785,w,Laura,7,4,Cressier FR
2021-03-01,1785,w,Sandra,7,4,Cressier FR
2021-03-01,1785,m,René,10,3,Cressier FR
2021-03-01,1785,m,Nicolas,9,4,Cressier FR
2021-03-01,1786,w,Marie,13,4,Sugiez
2021-03-01,1786,m,Michel,26,1,Sugiez
2021-03-01,1786,m,Daniel,17,2,Sugiez
2021-03-01,1786,m,Patrick,16,3,Sugiez
2021-03-01,1786,m,Peter,15,5,Sugiez
2021-03-01,1787,w,n/a,5,2,Mur (Vully) FR/Môtier (Vully)/Mur (Vully) VD
2021-03-01,1787,w,n/a,4,4,Mur (Vully) FR/Môtier (Vully)/Mur (Vully) VD
2021-03-01,1787,m,Philippe,6,4,Mur (Vully) FR/Môtier (Vully)/Mur (Vully) VD
2021-03-01,1788,w,Elisabeth,6,1,Praz (Vully)
2021-03-01,1788,w,n/a,5,2,Praz (Vully)
2021-03-01,1788,w,n/a,3,4,Praz (Vully)
2021-03-01,1788,m,n/a,4,5,Praz (Vully)
2021-03-01,1789,w,Brigitte,6,3,Lugnorre
2021-03-01,1789,w,Fabienne,6,3,Lugnorre
2021-03-01,1789,m,Michel,13,2,Lugnorre
2021-03-01,1789,m,Peter,12,3,Lugnorre
2021-03-01,1789,m,Daniel,12,3,Lugnorre
2021-03-01,1791,w,Maria,33,1,Courtaman
2021-03-01,1791,w,Marie,9,3,Courtaman
2021-03-01,1791,m,Peter,10,4,Courtaman
2021-03-01,1791,m,Joao,10,4,Courtaman
2021-03-01,1792,w,Sonja,9,4,Cordast/Guschelmuth
2021-03-01,1792,w,Sara,9,4,Cordast/Guschelmuth
2021-03-01,1792,m,Beat,13,5,Cordast/Guschelmuth
2021-03-01,1792,m,Pascal,13,5,Cordast/Guschelmuth
2021-03-01,1793,w,Marianne,6,2,Jeuss
2021-03-01,1793,m,Daniel,7,1,Jeuss
2021-03-01,1793,m,Kurt,6,2,Jeuss
2021-03-01,1794,w,Nicole,7,2,Salvenach
2021-03-01,1794,w,Daniela,7,2,Salvenach
2021-03-01,1794,m,Andreas,8,1,Salvenach
2021-03-01,1794,m,Thomas,7,2,Salvenach
2021-03-01,1794,m,Daniel,6,3,Salvenach
2021-03-01,1794,m,Adrian,6,3,Salvenach
2021-03-01,1794,m,Patrick,6,3,Salvenach
2021-03-01,1795,w,n/a,4,3,Courlevon
2021-03-01,1795,m,Hans,7,1,Courlevon
2021-03-01,1795,m,Peter,6,2,Courlevon
2021-03-01,1796,w,Maria,9,1,Courgevaux
2021-03-01,1796,w,Nathalie,9,1,Courgevaux
2021-03-01,1796,w,Karin,8,4,Courgevaux
2021-03-01,1796,m,Peter,9,3,Courgevaux
2021-03-01,1796,m,Adrian,8,4,Courgevaux
2021-03-01,1797,w,Marianne,7,1,Münchenwiler
2021-03-01,1797,w,Therese,7,1,Münchenwiler
2021-03-01,1797,m,Olivier,6,3,Münchenwiler
2021-03-01,1797,m,Bernhard,6,3,Münchenwiler
2021-03-01,1797,m,Daniel,6,3,Münchenwiler
2021-03-01,1800,w,Isabelle,98,2,Vevey
2021-03-01,1800,w,Nathalie,93,3,Vevey
2021-03-01,1800,w,Anne,92,4,Vevey
2021-03-01,1800,m,Nicolas,130,2,Vevey
2021-03-01,1801,w,Monica,8,4,Le Mont-Pèlerin
2021-03-01,1801,w,Sylviane,8,4,Le Mont-Pèlerin
2021-03-01,1801,w,Monique,8,4,Le Mont-Pèlerin
2021-03-01,1801,m,David,10,3,Le Mont-Pèlerin
2021-03-01,1801,m,Philippe,10,3,Le Mont-Pèlerin
2021-03-01,1801,m,Michel,9,5,Le Mont-Pèlerin
2021-03-01,1801,m,Patrick,9,5,Le Mont-Pèlerin
2021-03-01,1802,w,Maria,20,1,Corseaux
2021-03-01,1802,w,Marie,16,4,Corseaux
2021-03-01,1802,m,Eric,19,4,Corseaux
2021-03-01,1803,w,Sophie,19,1,Chardonne
2021-03-01,1803,w,Anne,16,2,Chardonne
2021-03-01,1803,m,Michel,30,1,Chardonne
2021-03-01,1803,m,Philippe,25,2,Chardonne
2021-03-01,1803,m,Julien,19,3,Chardonne
2021-03-01,1803,m,Marc,17,5,Chardonne
2021-03-01,1804,w,Monique,11,4,Corsier-sur-Vevey
2021-03-01,1804,w,Martine,11,4,Corsier-sur-Vevey
2021-03-01,1804,m,Michel,26,2,Corsier-sur-Vevey
2021-03-01,1804,m,David,20,5,Corsier-sur-Vevey
2021-03-01,1805,m,Claude,13,4,Jongny
2021-03-01,1805,m,Thomas,13,4,Jongny
2021-03-01,1806,w,Catherine,38,2,St-Légier-Chiésaz
2021-03-01,1806,m,Pierre,48,3,St-Légier-Chiésaz
2021-03-01,1807,w,Isabelle,38,2,Blonay
2021-03-01,1807,w,Marie,35,4,Blonay
2021-03-01,1807,w,Catherine,33,5,Blonay
2021-03-01,1807,m,Olivier,47,4,Blonay
2021-03-01,1807,m,Alexandre,46,5,Blonay
2021-03-01,1808,w,Nathalie,6,2,Monts-de-Corsier
2021-03-01,1808,w,n/a,5,3,Monts-de-Corsier
2021-03-01,1808,m,Philippe,12,2,Monts-de-Corsier
2021-03-01,1809,m,n/a,2,2,Fenil-sur-Corsier
2021-03-01,1814,w,Maria,137,1,La Tour-de-Peilz
2021-03-01,1814,w,Catherine,70,2,La Tour-de-Peilz
2021-03-01,1814,m,Philippe,91,1,La Tour-de-Peilz
2021-03-01,1814,m,Nicolas,79,5,La Tour-de-Peilz
2021-03-01,1815,w,Maria,198,1,Clarens
2021-03-01,1815,w,Monique,49,2,Clarens
2021-03-01,1815,w,Sandra,43,4,Clarens
2021-03-01,1815,w,Catherine,42,5,Clarens
2021-03-01,1815,m,Michel,61,4,Clarens
2021-03-01,1816,w,Maria,29,1,Chailly-Montreux
2021-03-01,1816,w,Florence,7,2,Chailly-Montreux
2021-03-01,1816,w,Laura,7,2,Chailly-Montreux
2021-03-01,1816,m,Alexandre,10,5,Chailly-Montreux
2021-03-01,1817,w,Evelyne,6,5,Brent
2021-03-01,1817,w,Sophie,6,5,Brent
2021-03-01,1817,m,Bernard,9,3,Brent
2021-03-01,1820,w,Marie,63,2,Montreux/Territet/Veytaux
2021-03-01,1820,w,Anna,55,4,Montreux/Territet/Veytaux
2021-03-01,1820,w,Catherine,52,5,Montreux/Territet/Veytaux
2021-03-01,1820,m,Pierre,89,1,Montreux/Territet/Veytaux
2021-03-01,1820,m,Nicolas,73,3,Montreux/Territet/Veytaux
2021-03-01,1822,w,Christine,18,3,Chernex
2021-03-01,1822,w,Marie,16,4,Chernex
2021-03-01,1822,m,Michel,20,2,Chernex
2021-03-01,1822,m,David,20,2,Chernex
2021-03-01,1823,w,Danielle,6,2,Glion
2021-03-01,1824,w,n/a,3,1,Caux
2021-03-01,1824,m,n/a,5,1,Caux
2021-03-01,1832,w,Sophie,8,1,Villard-sur-Chamby/Chamby
2021-03-01,1833,m,Olivier,6,2,Les Avants
2021-03-01,1844,w,Ana,30,2,Villeneuve VD
2021-03-01,1844,w,Laura,29,3,Villeneuve VD
2021-03-01,1844,m,Daniel,43,2,Villeneuve VD
2021-03-01,1844,m,Antonio,37,3,Villeneuve VD
2021-03-01,1844,m,Alexandre,30,5,Villeneuve VD
2021-03-01,1845,w,Corinne,10,3,Noville
2021-03-01,1845,w,Sylvie,8,4,Noville
2021-03-01,1845,w,Béatrice,8,4,Noville
2021-03-01,1845,m,Michel,15,1,Noville
2021-03-01,1845,m,Pierre,11,5,Noville
2021-03-01,1846,m,Claude,7,2,Chessel
2021-03-01,1846,m,Michel,6,3,Chessel
2021-03-01,1846,m,Julien,6,3,Chessel
2021-03-01,1847,m,Nicolas,9,2,Rennaz
2021-03-01,1847,m,Marc,6,3,Rennaz
2021-03-01,1847,m,Fernando,6,3,Rennaz
2021-03-01,1852,w,Georgette,7,4,Roche VD
2021-03-01,1852,w,Jessica,7,4,Roche VD
2021-03-01,1852,w,Christiane,7,4,Roche VD
2021-03-01,1852,m,Daniel,13,1,Roche VD
2021-03-01,1852,m,David,13,1,Roche VD
2021-03-01,1853,w,Nathalie,12,1,Yvorne
2021-03-01,1854,m,Daniel,40,1,Leysin
2021-03-01,1854,m,David,36,2,Leysin
2021-03-01,1854,m,Nicolas,35,5,Leysin
2021-03-01,1856,w,n/a,5,2,Corbeyrier
2021-03-01,1856,w,n/a,4,3,Corbeyrier
2021-03-01,1856,m,Christian,6,2,Corbeyrier
2021-03-01,1856,m,Jacques,6,2,Corbeyrier
2021-03-01,1860,w,Maria,181,1,Aigle
2021-03-01,1860,w,Nathalie,64,2,Aigle
2021-03-01,1860,w,Christine,48,4,Aigle
2021-03-01,1860,w,Nicole,44,5,Aigle
2021-03-01,1860,m,Antonio,76,3,Aigle
2021-03-01,1862,w,Elisabeth,9,1,Les Mosses/La Comballaz
2021-03-01,1862,w,Sylvie,7,3,Les Mosses/La Comballaz
2021-03-01,1862,w,Monique,6,5,Les Mosses/La Comballaz
2021-03-01,1862,w,Nicole,6,5,Les Mosses/La Comballaz
2021-03-01,1862,w,Anne,6,5,Les Mosses/La Comballaz
2021-03-01,1862,m,Jean,20,1,Les Mosses/La Comballaz
2021-03-01,1862,m,Michel,20,1,Les Mosses/La Comballaz
2021-03-01,1862,m,Pierre,17,3,Les Mosses/La Comballaz
2021-03-01,1863,w,Isabelle,7,3,Le Sépey
2021-03-01,1863,w,Christiane,7,3,Le Sépey
2021-03-01,1863,m,David,9,1,Le Sépey
2021-03-01,1863,m,Claude,7,3,Le Sépey
2021-03-01,1863,m,Christian,7,3,Le Sépey
2021-03-01,1863,m,François,7,3,Le Sépey
2021-03-01,1864,w,Chantal,6,2,Vers-l'Eglise
2021-03-01,1864,w,n/a,4,3,Vers-l'Eglise
2021-03-01,1864,m,Michel,8,1,Vers-l'Eglise
2021-03-01,1865,w,Catherine,26,2,Les Diablerets
2021-03-01,1865,w,Nathalie,20,4,Les Diablerets
2021-03-01,1865,m,Michel,41,2,Les Diablerets
2021-03-01,1865,m,Pierre,37,3,Les Diablerets
2021-03-01,1866,w,n/a,4,3,La Forclaz VD
2021-03-01,1867,w,Catherine,38,1,St-Triphon/Ollon VD/Panex
2021-03-01,1867,m,Pierre,34,2,St-Triphon/Ollon VD/Panex
2021-03-01,1867,m,Nicolas,34,2,St-Triphon/Ollon VD/Panex
2021-03-01,1867,m,Philippe,32,4,St-Triphon/Ollon VD/Panex
2021-03-01,1867,m,Alain,29,5,St-Triphon/Ollon VD/Panex
2021-03-01,1868,w,Maria,106,1,Collombey
2021-03-01,1868,w,Ana,39,2,Collombey
2021-03-01,1868,m,Nicolas,38,3,Collombey
2021-03-01,1868,m,José,38,3,Collombey
2021-03-01,1868,m,Philippe,38,3,Collombey
2021-03-01,1869,w,Jessica,11,3,Massongex
2021-03-01,1869,w,Monique,10,4,Massongex
2021-03-01,1869,m,Christian,13,3,Massongex
2021-03-01,1869,m,David,12,4,Massongex
2021-03-01,1869,m,Stéphane,12,4,Massongex
2021-03-01,1870,m,David,121,2,Monthey
2021-03-01,1870,m,Michel,116,3,Monthey
2021-03-01,1871,m,Alain,28,1,Les Giettes/Choëx
2021-03-01,1871,m,Patrick,22,4,Les Giettes/Choëx
2021-03-01,1871,m,Pascal,21,5,Les Giettes/Choëx
2021-03-01,1872,w,Chantal,21,4,Troistorrents
2021-03-01,1872,w,Catherine,20,5,Troistorrents
2021-03-01,1872,m,Philippe,32,2,Troistorrents
2021-03-01,1873,w,Sylvie,17,1,Val-d'Illiez/Champoussin/Les Crosets
2021-03-01,1873,w,Suzanne,15,2,Val-d'Illiez/Champoussin/Les Crosets
2021-03-01,1873,w,Anne,14,5,Val-d'Illiez/Champoussin/Les Crosets
2021-03-01,1873,m,Michel,29,1,Val-d'Illiez/Champoussin/Les Crosets
2021-03-01,1873,m,Philippe,27,2,Val-d'Illiez/Champoussin/Les Crosets
2021-03-01,1874,w,Chantal,16,2,Champéry
2021-03-01,1874,m,Michel,26,3,Champéry
2021-03-01,1874,m,André,24,5,Champéry
2021-03-01,1875,w,Catherine,16,2,Morgins
2021-03-01,1875,m,Philippe,36,1,Morgins
2021-03-01,1875,m,André,21,5,Morgins
2021-03-01,1875,m,Olivier,21,5,Morgins
2021-03-01,1880,w,Marie,43,2,Bex/Les Plans-sur-Bex/Les Posses-sur-Bex/Fenalet-sur-Bex/Frenières-sur-Bex
2021-03-01,1880,w,Françoise,40,3,Bex/Les Plans-sur-Bex/Les Posses-sur-Bex/Fenalet-sur-Bex/Frenières-sur-Bex
2021-03-01,1880,w,Isabelle,37,4,Bex/Les Plans-sur-Bex/Les Posses-sur-Bex/Fenalet-sur-Bex/Frenières-sur-Bex
2021-03-01,1880,m,Daniel,61,2,Bex/Les Plans-sur-Bex/Les Posses-sur-Bex/Fenalet-sur-Bex/Frenières-sur-Bex
2021-03-01,1880,m,Olivier,53,3,Bex/Les Plans-sur-Bex/Les Posses-sur-Bex/Fenalet-sur-Bex/Frenières-sur-Bex
2021-03-01,1882,w,Catherine,22,2,Gryon
2021-03-01,1882,m,Philippe,30,4,Gryon
2021-03-01,1882,m,François,29,5,Gryon
2021-03-01,1884,w,Marie,16,5,Arveyes/Huémoz/Villars-sur-Ollon
2021-03-01,1884,m,Alain,28,2,Arveyes/Huémoz/Villars-sur-Ollon
2021-03-01,1885,w,Maria,26,1,Chesières
2021-03-01,1885,w,Nicole,14,2,Chesières
2021-03-01,1885,w,Patricia,13,3,Chesières
2021-03-01,1885,w,Christine,12,4,Chesières
2021-03-01,1885,m,Paul,25,1,Chesières
2021-03-01,1885,m,Jacques,22,2,Chesières
